trial0104, AA, 1373, 20, 68.699871, AA_Clever, 2832, 20, 141.600725, ZIC, 2223, 20, 111.173853, ZIP, 3844, 20, 192.225551, 100, 103, 
trial0105, AA, 2132, 20, 106.638798, AA_Clever, 2986, 20, 149.348953, ZIC, 2534, 20, 126.732926, ZIP, 3001, 20, 150.079324, 89, 114, 
trial0106, AA, 2900, 20, 145.010699, AA_Clever, 2969, 20, 148.463710, ZIC, 2327, 20, 116.358122, ZIP, 2331, 20, 116.567470, 95, 123, 
trial0107, AA, 2791, 20, 139.571354, AA_Clever, 2170, 20, 108.530871, ZIC, 2290, 20, 114.502080, ZIP, 2879, 20, 143.995695, 89, 106, 
trial0108, AA, 1666, 20, 83.332338, AA_Clever, 3361, 20, 168.099763, ZIC, 2582, 20, 129.133417, ZIP, 3638, 20, 181.934482, 103, 106, 
trial0109, AA, 3138, 20, 156.912909, AA_Clever, 1954, 20, 97.711427, ZIC, 3184, 20, 159.241601, ZIP, 2570, 20, 128.534063, 85, 89, 
trial0110, AA, 2660, 20, 133.006935, AA_Clever, 3386, 20, 169.317079, ZIC, 2218, 20, 110.949194, ZIP, 2516, 20, 125.826792, 84, 87, 
trial0111, AA, 3090, 20, 154.546199, AA_Clever, 2227, 20, 111.369858, ZIC, 2875, 20, 143.776748, ZIP, 1802, 20, 90.107195, 81, 84, 
trial0112, AA, 2501, 20, 125.074910, AA_Clever, 3284, 20, 164.215662, ZIC, 1733, 20, 86.657583, ZIP, 2915, 20, 145.751845, 82, 85, 
trial0113, AA, 3339, 20, 166.959791, AA_Clever, 2117, 20, 105.883598, ZIC, 2772, 20, 138.625535, ZIP, 2242, 20, 112.131076, 105, 110, 
trial0114, AA, 2899, 20, 144.983427, AA_Clever, 2569, 20, 128.457898, ZIC, 2268, 20, 113.423558, ZIP, 2448, 20, 122.435117, 105, 106, 
trial0115, AA, 2402, 20, 120.132649, AA_Clever, 2724, 20, 136.217475, ZIC, 2828, 20, 141.430937, ZIP, 2216, 20, 110.818939, 84, 85, 
trial0116, AA, 2949, 20, 147.455461, AA_Clever, 2549, 20, 127.458221, ZIC, 2189, 20, 109.464238, ZIP, 2672, 20, 133.622080, 79, 86, 
trial0117, AA, 3356, 20, 167.809577, AA_Clever, 2752, 20, 137.601259, ZIC, 2365, 20, 118.267740, ZIP, 2610, 20, 130.521424, 105, 112, 
trial0118, AA, 2986, 20, 149.302659, AA_Clever, 2752, 20, 137.645859, ZIC, 2469, 20, 123.478102, ZIP, 2195, 20, 109.773380, 97, 102, 
trial0119, AA, 2891, 20, 144.557454, AA_Clever, 2435, 20, 121.799507, ZIC, 2596, 20, 129.843802, ZIP, 1915, 20, 95.799237, 90, 92, 
trial0120, AA, 2306, 20, 115.311210, AA_Clever, 3769, 20, 188.468399, ZIC, 2765, 20, 138.289015, ZIP, 1904, 20, 95.231376, 101, 114, 
trial0121, AA, 2509, 20, 125.474959, AA_Clever, 3182, 20, 159.134079, ZIC, 2573, 20, 128.676234, ZIP, 2168, 20, 108.414728, 77, 98, 
trial0122, AA, 2052, 20, 102.635903, AA_Clever, 2405, 20, 120.289524, ZIC, 2842, 20, 142.101433, ZIP, 2311, 20, 115.573140, 93, 101, 
trial0123, AA, 2525, 20, 126.255291, AA_Clever, 2730, 20, 136.520742, ZIC, 2391, 20, 119.557741, ZIP, 2997, 20, 149.866226, 96, 98, 
trial0124, AA, 3792, 20, 189.606533, AA_Clever, 2963, 20, 148.157307, ZIC, 1502, 20, 75.139927, ZIP, 2043, 20, 102.196233, 96, 98, 
trial0125, AA, 2715, 20, 135.789353, AA_Clever, 3856, 20, 192.804848, ZIC, 1390, 20, 69.511147, ZIP, 2355, 20, 117.794652, 95, 106, 
trial0126, AA, 2487, 20, 124.353839, AA_Clever, 2618, 20, 130.912422, ZIC, 2750, 20, 137.516743, ZIP, 3020, 20, 151.016996, 86, 106, 
trial0127, AA, 2859, 20, 142.997514, AA_Clever, 2835, 20, 141.778041, ZIC, 2507, 20, 125.397349, ZIP, 2098, 20, 104.927096, 91, 101, 
trial0128, AA, 3127, 20, 156.350726, AA_Clever, 2639, 20, 131.955304, ZIC, 2506, 20, 125.308180, ZIP, 1725, 20, 86.285791, 80, 103, 
trial0129, AA, 2550, 20, 127.538717, AA_Clever, 2190, 20, 109.544396, ZIC, 2875, 20, 143.775176, ZIP, 2984, 20, 149.241710, 73, 83, 
trial0130, AA, 1518, 20, 75.903502, AA_Clever, 3391, 20, 169.575659, ZIC, 2678, 20, 133.910420, ZIP, 2342, 20, 117.110419, 77, 83, 
trial0131, AA, 1731, 20, 86.566731, AA_Clever, 3604, 20, 180.238731, ZIC, 2912, 20, 145.619937, ZIP, 1939, 20, 96.974601, 94, 97, 
trial0132, AA, 3035, 20, 151.767238, AA_Clever, 2956, 20, 147.833221, ZIC, 2640, 20, 132.022687, ZIP, 2001, 20, 100.076854, 90, 103, 
trial0133, AA, 3027, 20, 151.363048, AA_Clever, 2169, 20, 108.465730, ZIC, 2933, 20, 146.687395, ZIP, 2683, 20, 134.183826, 96, 103, 
trial0134, AA, 3332, 20, 166.646335, AA_Clever, 3176, 20, 158.808614, ZIC, 1923, 20, 96.157414, ZIP, 1403, 20, 70.187638, 95, 97, 
trial0135, AA, 3747, 20, 187.354605, AA_Clever, 2434, 20, 121.721774, ZIC, 2322, 20, 116.115018, ZIP, 2212, 20, 110.608603, 98, 100, 
trial0136, AA, 3028, 20, 151.447209, AA_Clever, 2889, 20, 144.467984, ZIC, 1816, 20, 90.810305, ZIP, 2553, 20, 127.674502, 88, 96, 
trial0137, AA, 2104, 20, 105.218400, AA_Clever, 2924, 20, 146.203654, ZIC, 3244, 20, 162.242440, ZIP, 1950, 20, 97.535506, 108, 112, 
trial0138, AA, 2665, 20, 133.278494, AA_Clever, 2304, 20, 115.208533, ZIC, 2596, 20, 129.801289, ZIP, 3104, 20, 155.211684, 87, 93, 
trial0139, AA, 1537, 20, 76.875161, AA_Clever, 2791, 20, 139.586331, ZIC, 2419, 20, 120.976751, ZIP, 3211, 20, 160.561757, 85, 93, 
trial0140, AA, 3316, 20, 165.826449, AA_Clever, 2715, 20, 135.764285, ZIC, 1689, 20, 84.480712, ZIP, 2054, 20, 102.728555, 105, 109, 
trial0141, AA, 2408, 20, 120.433705, AA_Clever, 2338, 20, 116.943216, ZIC, 3454, 20, 172.736118, ZIP, 2793, 20, 139.686962, 89, 123, 
trial0142, AA, 2825, 20, 141.271227, AA_Clever, 2620, 20, 131.015236, ZIC, 1958, 20, 97.911865, ZIP, 2696, 20, 134.801671, 90, 118, 
trial0143, AA, 2083, 20, 104.176424, AA_Clever, 3836, 20, 191.804966, ZIC, 2253, 20, 112.683585, ZIP, 1658, 20, 82.935024, 86, 102, 
trial0144, AA, 2778, 20, 138.936902, AA_Clever, 3019, 20, 150.993006, ZIC, 2324, 20, 116.235630, ZIP, 1696, 20, 84.834462, 94, 106, 
trial0145, AA, 2550, 20, 127.529329, AA_Clever, 3220, 20, 161.018741, ZIC, 1485, 20, 74.279976, ZIP, 3023, 20, 151.171954, 84, 114, 
trial0146, AA, 3329, 20, 166.487052, AA_Clever, 2570, 20, 128.502113, ZIC, 2342, 20, 117.142695, ZIP, 2491, 20, 124.568139, 85, 99, 
trial0147, AA, 1900, 20, 95.004469, AA_Clever, 2271, 20, 113.591365, ZIC, 2541, 20, 127.070102, ZIP, 3428, 20, 171.434063, 99, 103, 
trial0148, AA, 1857, 20, 92.878946, AA_Clever, 2684, 20, 134.235223, ZIC, 2717, 20, 135.854822, ZIP, 3250, 20, 162.531010, 89, 101, 
trial0149, AA, 2192, 20, 109.645802, AA_Clever, 1848, 20, 92.427941, ZIC, 2816, 20, 140.840675, ZIP, 2685, 20, 134.285582, 92, 95, 
trial0150, AA, 3358, 20, 167.925936, AA_Clever, 1481, 20, 74.050185, ZIC, 2307, 20, 115.391437, ZIP, 3358, 20, 167.932442, 91, 102, 
